nifti_id,slice_index,tumor_ratio,tumor_area_in_pixel,brain_area_in_pixel,tumor_area_in_µm,brain_area_in_µm
BraTS-GLI-01433-000,62,0.0648,1126,17381,1126.0,17381.0
BraTS-GLI-01433-000,63,0.0713,1252,17566,1252.0,17566.0
BraTS-GLI-01433-000,64,0.0767,1391,18141,1391.0,18141.0
BraTS-GLI-01433-000,65,0.0838,1539,18357,1539.0,18357.0
BraTS-GLI-01433-000,66,0.0895,1657,18520,1657.0,18520.0
BraTS-GLI-01433-000,67,0.093,1734,18640,1734.0,18640.0
BraTS-GLI-01433-000,68,0.094,1757,18689,1757.0,18689.0
BraTS-GLI-01433-000,69,0.0939,1761,18754,1761.0,18754.0
BraTS-GLI-01433-000,70,0.0958,1801,18790,1801.0,18790.0
BraTS-GLI-01433-000,71,0.0951,1786,18776,1786.0,18776.0
BraTS-GLI-01433-000,72,0.097,1823,18793,1823.0,18793.0
BraTS-GLI-01433-000,73,0.0956,1797,18789,1797.0,18789.0
BraTS-GLI-01433-000,74,0.0948,1781,18796,1781.0,18796.0
BraTS-GLI-01433-000,75,0.0984,1849,18794,1849.0,18794.0
BraTS-GLI-01433-000,76,0.0981,1846,18808,1846.0,18808.0
BraTS-GLI-01433-000,77,0.0993,1868,18819,1868.0,18819.0
BraTS-GLI-01433-000,78,0.0987,1852,18768,1852.0,18768.0
BraTS-GLI-01433-000,79,0.0987,1848,18725,1848.0,18725.0
BraTS-GLI-01433-000,80,0.0986,1844,18701,1844.0,18701.0
BraTS-GLI-01433-000,81,0.0915,1708,18669,1708.0,18669.0
BraTS-GLI-01433-000,82,0.0874,1625,18594,1625.0,18594.0
BraTS-GLI-01433-000,83,0.0842,1560,18518,1560.0,18518.0
BraTS-GLI-01433-000,84,0.0829,1528,18433,1528.0,18433.0
BraTS-GLI-01433-000,85,0.0802,1469,18320,1469.0,18320.0
BraTS-GLI-01433-000,86,0.0785,1430,18218,1430.0,18218.0
BraTS-GLI-01433-000,87,0.0775,1407,18160,1407.0,18160.0
BraTS-GLI-01433-000,88,0.0787,1421,18049,1421.0,18049.0
BraTS-GLI-01433-000,89,0.0794,1426,17951,1426.0,17951.0
BraTS-GLI-01433-000,90,0.0794,1416,17839,1416.0,17839.0
BraTS-GLI-01433-000,91,0.0783,1390,17752,1390.0,17752.0
BraTS-GLI-01433-000,92,0.0756,1332,17621,1332.0,17621.0
BraTS-GLI-01433-000,93,0.0719,1261,17535,1261.0,17535.0
BraTS-GLI-01433-000,94,0.0692,1202,17364,1202.0,17364.0
BraTS-GLI-01433-000,95,0.0644,1109,17222,1109.0,17222.0
BraTS-GLI-01433-000,96,0.0588,1000,17014,1000.0,17014.0
BraTS-GLI-01433-000,97,0.053,893,16858,893.0,16858.0
BraTS-GLI-01433-000,98,0.0473,786,16630,786.0,16630.0
BraTS-GLI-01433-000,99,0.0386,632,16387,632.0,16387.0
BraTS-GLI-01433-000,100,0.0274,444,16181,444.0,16181.0
BraTS-GLI-01433-000,101,0.0231,368,15925,368.0,15925.0
BraTS-GLI-01433-000,102,0.0188,295,15676,295.0,15676.0
BraTS-GLI-01433-000,103,0.0134,206,15424,206.0,15424.0
BraTS-GLI-01433-000,104,0.0028,42,15146,42.0,15146.0
BraTS-GLI-00095-001,46,0.0055,80,14527,80.0,14527.0
BraTS-GLI-00095-001,47,0.0116,176,15170,176.0,15170.0
BraTS-GLI-00095-001,48,0.0168,267,15899,267.0,15899.0
BraTS-GLI-00095-001,49,0.024,400,16634,400.0,16634.0
BraTS-GLI-00095-001,50,0.0375,640,17089,640.0,17089.0
BraTS-GLI-00095-001,51,0.0542,947,17462,947.0,17462.0
BraTS-GLI-00095-001,52,0.0702,1246,17757,1246.0,17757.0
BraTS-GLI-00095-001,53,0.0865,1560,18030,1560.0,18030.0
BraTS-GLI-00095-001,54,0.1025,1869,18243,1869.0,18243.0
BraTS-GLI-00095-001,55,0.1163,2159,18565,2159.0,18565.0
BraTS-GLI-00095-001,56,0.1306,2480,18985,2480.0,18985.0
BraTS-GLI-00095-001,57,0.1475,2836,19230,2836.0,19230.0
BraTS-GLI-00095-001,58,0.1608,3137,19507,3137.0,19507.0
BraTS-GLI-00095-001,59,0.1718,3384,19699,3384.0,19699.0
BraTS-GLI-00095-001,60,0.1829,3632,19862,3632.0,19862.0
BraTS-GLI-00095-001,61,0.1932,3867,20011,3867.0,20011.0
BraTS-GLI-00095-001,62,0.2014,4048,20095,4048.0,20095.0
BraTS-GLI-00095-001,63,0.2095,4226,20172,4226.0,20172.0
BraTS-GLI-00095-001,64,0.2163,4379,20246,4379.0,20246.0
BraTS-GLI-00095-001,65,0.2261,4585,20282,4585.0,20282.0
BraTS-GLI-00095-001,66,0.236,4791,20302,4791.0,20302.0
BraTS-GLI-00095-001,67,0.2419,4917,20325,4917.0,20325.0
BraTS-GLI-00095-001,68,0.2478,5039,20334,5039.0,20334.0
BraTS-GLI-00095-001,69,0.2526,5130,20312,5130.0,20312.0
BraTS-GLI-00095-001,70,0.2568,5211,20290,5211.0,20290.0
BraTS-GLI-00095-001,71,0.2603,5276,20270,5276.0,20270.0
BraTS-GLI-00095-001,72,0.2632,5324,20226,5324.0,20226.0
BraTS-GLI-00095-001,73,0.2654,5354,20173,5354.0,20173.0
BraTS-GLI-00095-001,74,0.2672,5379,20134,5379.0,20134.0
BraTS-GLI-00095-001,75,0.2681,5371,20037,5371.0,20037.0
BraTS-GLI-00095-001,76,0.2669,5330,19968,5330.0,19968.0
BraTS-GLI-00095-001,77,0.267,5312,19898,5312.0,19898.0
BraTS-GLI-00095-001,78,0.2667,5272,19770,5272.0,19770.0
BraTS-GLI-00095-001,79,0.2668,5246,19659,5246.0,19659.0
BraTS-GLI-00095-001,80,0.2664,5205,19541,5205.0,19541.0
BraTS-GLI-00095-001,81,0.2648,5146,19437,5146.0,19437.0
BraTS-GLI-00095-001,82,0.2648,5115,19317,5115.0,19317.0
BraTS-GLI-00095-001,83,0.2658,5092,19160,5092.0,19160.0
BraTS-GLI-00095-001,84,0.2662,5064,19021,5064.0,19021.0
BraTS-GLI-00095-001,85,0.2647,4992,18862,4992.0,18862.0
BraTS-GLI-00095-001,86,0.2625,4910,18708,4910.0,18708.0
BraTS-GLI-00095-001,87,0.2588,4803,18560,4803.0,18560.0
BraTS-GLI-00095-001,88,0.2571,4726,18380,4726.0,18380.0
BraTS-GLI-00095-001,89,0.2532,4611,18212,4611.0,18212.0
BraTS-GLI-00095-001,90,0.2529,4539,17951,4539.0,17951.0
BraTS-GLI-00095-001,91,0.2545,4509,17716,4509.0,17716.0
BraTS-GLI-00095-001,92,0.2553,4461,17475,4461.0,17475.0
BraTS-GLI-00095-001,93,0.2565,4409,17190,4409.0,17190.0
BraTS-GLI-00095-001,94,0.2541,4310,16960,4310.0,16960.0
BraTS-GLI-00095-001,95,0.2501,4175,16692,4175.0,16692.0
BraTS-GLI-00095-001,96,0.2495,4051,16236,4051.0,16236.0
BraTS-GLI-00095-001,97,0.2452,3946,16093,3946.0,16093.0
BraTS-GLI-00095-001,98,0.239,3781,15822,3781.0,15822.0
BraTS-GLI-00095-001,99,0.2204,3431,15570,3431.0,15570.0
BraTS-GLI-00095-001,100,0.2092,3180,15204,3180.0,15204.0
BraTS-GLI-00095-001,101,0.1999,2963,14826,2963.0,14826.0
BraTS-GLI-00095-001,102,0.1907,2742,14376,2742.0,14376.0
BraTS-GLI-00095-001,103,0.1796,2532,14096,2532.0,14096.0
BraTS-GLI-00095-001,104,0.1683,2319,13776,2319.0,13776.0
BraTS-GLI-00095-001,105,0.1632,2185,13386,2185.0,13386.0
BraTS-GLI-00095-001,106,0.1615,2107,13044,2107.0,13044.0
BraTS-GLI-00095-001,107,0.1576,1998,12677,1998.0,12677.0
BraTS-GLI-00095-001,108,0.1516,1879,12398,1879.0,12398.0
BraTS-GLI-00095-001,109,0.148,1784,12051,1784.0,12051.0
BraTS-GLI-00095-001,110,0.147,1700,11567,1700.0,11567.0
BraTS-GLI-00095-001,111,0.1388,1550,11166,1550.0,11166.0
BraTS-GLI-00095-001,112,0.1219,1304,10701,1304.0,10701.0
BraTS-GLI-00095-001,113,0.1031,1071,10385,1071.0,10385.0
BraTS-GLI-00095-001,114,0.0897,903,10065,903.0,10065.0
BraTS-GLI-00095-001,115,0.079,761,9639,761.0,9639.0
BraTS-GLI-01417-000,69,0.0007,14,18879,14.0,18879.0
BraTS-GLI-01417-000,70,0.0053,100,18929,100.0,18929.0
BraTS-GLI-01417-000,71,0.0072,136,18947,136.0,18947.0
BraTS-GLI-01417-000,72,0.0088,168,19011,168.0,19011.0
BraTS-GLI-01417-000,73,0.0113,215,19032,215.0,19032.0
BraTS-GLI-01417-000,74,0.0125,238,19062,238.0,19062.0
BraTS-GLI-01417-000,75,0.013,248,19039,248.0,19039.0
BraTS-GLI-01417-000,76,0.015,286,19017,286.0,19017.0
BraTS-GLI-01417-000,77,0.017,323,18983,323.0,18983.0
BraTS-GLI-01417-000,78,0.0213,404,18954,404.0,18954.0
BraTS-GLI-01417-000,79,0.0245,463,18896,463.0,18896.0
BraTS-GLI-01417-000,80,0.0305,574,18847,574.0,18847.0
BraTS-GLI-01417-000,81,0.0355,667,18789,667.0,18789.0
BraTS-GLI-01417-000,82,0.0414,775,18711,775.0,18711.0
BraTS-GLI-01417-000,83,0.044,820,18635,820.0,18635.0
BraTS-GLI-01417-000,84,0.0452,840,18581,840.0,18581.0
BraTS-GLI-01417-000,85,0.046,850,18479,850.0,18479.0
BraTS-GLI-01417-000,86,0.0459,843,18384,843.0,18384.0
BraTS-GLI-01417-000,87,0.0477,871,18246,871.0,18246.0
BraTS-GLI-01417-000,88,0.0465,843,18129,843.0,18129.0
BraTS-GLI-01417-000,89,0.0539,970,17991,970.0,17991.0
BraTS-GLI-01417-000,90,0.0558,997,17883,997.0,17883.0
BraTS-GLI-01417-000,91,0.0662,1175,17750,1175.0,17750.0
BraTS-GLI-01417-000,92,0.0826,1454,17600,1454.0,17600.0
BraTS-GLI-01417-000,93,0.0993,1728,17410,1728.0,17410.0
BraTS-GLI-01417-000,94,0.1022,1765,17277,1765.0,17277.0
BraTS-GLI-01417-000,95,0.1016,1737,17095,1737.0,17095.0
BraTS-GLI-01417-000,96,0.1092,1849,16930,1849.0,16930.0
BraTS-GLI-01417-000,97,0.1199,2005,16723,2005.0,16723.0
BraTS-GLI-01417-000,98,0.1165,1927,16542,1927.0,16542.0
BraTS-GLI-01417-000,99,0.1197,1957,16349,1957.0,16349.0
BraTS-GLI-01417-000,100,0.1294,2089,16140,2089.0,16140.0
BraTS-GLI-01417-000,101,0.1344,2144,15949,2144.0,15949.0
BraTS-GLI-01417-000,102,0.1349,2120,15719,2120.0,15719.0
BraTS-GLI-01417-000,103,0.1364,2115,15508,2115.0,15508.0
BraTS-GLI-01417-000,104,0.1367,2090,15284,2090.0,15284.0
BraTS-GLI-01417-000,105,0.1367,2056,15045,2056.0,15045.0
BraTS-GLI-01417-000,106,0.1394,2062,14793,2062.0,14793.0
BraTS-GLI-01417-000,107,0.1399,2031,14517,2031.0,14517.0
BraTS-GLI-01417-000,108,0.14,1992,14229,1992.0,14229.0
BraTS-GLI-01417-000,109,0.1385,1929,13929,1929.0,13929.0
BraTS-GLI-01417-000,110,0.132,1799,13628,1799.0,13628.0
BraTS-GLI-01417-000,111,0.1235,1645,13322,1645.0,13322.0
BraTS-GLI-01417-000,112,0.119,1553,13047,1553.0,13047.0
BraTS-GLI-01417-000,113,0.1118,1418,12680,1418.0,12680.0
BraTS-GLI-01417-000,114,0.1062,1317,12403,1317.0,12403.0
BraTS-GLI-01417-000,115,0.0961,1157,12039,1157.0,12039.0
BraTS-GLI-01305-000,64,0.0014,22,15280,22.0,15280.0
BraTS-GLI-01305-000,65,0.0024,37,15371,37.0,15371.0
BraTS-GLI-01305-000,66,0.0032,50,15462,50.0,15462.0
BraTS-GLI-01305-000,67,0.0049,76,15555,76.0,15555.0
BraTS-GLI-01305-000,68,0.0075,117,15694,117.0,15694.0
BraTS-GLI-01305-000,69,0.0097,154,15820,154.0,15820.0
BraTS-GLI-01305-000,70,0.0163,260,15941,260.0,15941.0
BraTS-GLI-01305-000,71,0.0223,359,16064,359.0,16064.0
BraTS-GLI-01305-000,72,0.0275,445,16199,445.0,16199.0
BraTS-GLI-01305-000,73,0.0351,573,16330,573.0,16330.0
BraTS-GLI-01305-000,74,0.0425,698,16423,698.0,16423.0
BraTS-GLI-01305-000,75,0.049,808,16482,808.0,16482.0
BraTS-GLI-01305-000,76,0.0571,944,16545,944.0,16545.0
BraTS-GLI-01305-000,77,0.0657,1089,16568,1089.0,16568.0
BraTS-GLI-01305-000,78,0.0734,1219,16614,1219.0,16614.0
BraTS-GLI-01305-000,79,0.0803,1337,16649,1337.0,16649.0
BraTS-GLI-01305-000,80,0.0857,1428,16670,1428.0,16670.0
BraTS-GLI-01305-000,81,0.0898,1500,16697,1500.0,16697.0
BraTS-GLI-01305-000,82,0.095,1588,16716,1588.0,16716.0
BraTS-GLI-01305-000,83,0.1014,1694,16702,1694.0,16702.0
BraTS-GLI-01305-000,84,0.1083,1808,16701,1808.0,16701.0
BraTS-GLI-01305-000,85,0.1154,1924,16672,1924.0,16672.0
BraTS-GLI-01305-000,86,0.1211,2014,16629,2014.0,16629.0
BraTS-GLI-01305-000,87,0.1269,2105,16582,2105.0,16582.0
BraTS-GLI-01305-000,88,0.1322,2186,16535,2186.0,16535.0
BraTS-GLI-01305-000,89,0.1369,2254,16462,2254.0,16462.0
BraTS-GLI-01305-000,90,0.1419,2322,16359,2322.0,16359.0
BraTS-GLI-01305-000,91,0.1477,2395,16217,2395.0,16217.0
BraTS-GLI-01305-000,92,0.1523,2447,16063,2447.0,16063.0
BraTS-GLI-01305-000,93,0.1573,2507,15934,2507.0,15934.0
BraTS-GLI-01305-000,94,0.1613,2548,15797,2548.0,15797.0
BraTS-GLI-01305-000,95,0.1672,2616,15642,2616.0,15642.0
BraTS-GLI-01305-000,96,0.1742,2698,15491,2698.0,15491.0
BraTS-GLI-01305-000,97,0.1785,2735,15322,2735.0,15322.0
BraTS-GLI-01305-000,98,0.1821,2760,15157,2760.0,15157.0
BraTS-GLI-01305-000,99,0.1839,2750,14956,2750.0,14956.0
BraTS-GLI-01305-000,100,0.1856,2740,14764,2740.0,14764.0
BraTS-GLI-01305-000,101,0.186,2711,14577,2711.0,14577.0
BraTS-GLI-01305-000,102,0.1857,2665,14348,2665.0,14348.0
BraTS-GLI-01305-000,103,0.1866,2632,14106,2632.0,14106.0
BraTS-GLI-01305-000,104,0.1853,2568,13860,2568.0,13860.0
BraTS-GLI-01305-000,105,0.1825,2482,13603,2482.0,13603.0
BraTS-GLI-01305-000,106,0.1791,2388,13332,2388.0,13332.0
BraTS-GLI-01305-000,107,0.1732,2263,13066,2263.0,13066.0
BraTS-GLI-01305-000,108,0.168,2150,12796,2150.0,12796.0
BraTS-GLI-01305-000,109,0.1639,2048,12492,2048.0,12492.0
BraTS-GLI-01305-000,110,0.1574,1920,12195,1920.0,12195.0
BraTS-GLI-01305-000,111,0.1502,1785,11885,1785.0,11885.0
BraTS-GLI-01305-000,112,0.1375,1589,11554,1589.0,11554.0
BraTS-GLI-01305-000,113,0.1302,1462,11230,1462.0,11230.0
BraTS-GLI-01305-000,114,0.1262,1377,10915,1377.0,10915.0
BraTS-GLI-01305-000,115,0.122,1291,10582,1291.0,10582.0
BraTS-GLI-00494-001,54,0.0002,2,13119,2.0,13119.0
BraTS-GLI-00494-001,55,0.0049,64,13142,64.0,13142.0
BraTS-GLI-00494-001,56,0.0149,197,13200,197.0,13200.0
BraTS-GLI-00494-001,57,0.0325,431,13269,431.0,13269.0
BraTS-GLI-00494-001,58,0.0527,699,13253,699.0,13253.0
BraTS-GLI-00494-001,59,0.0685,903,13190,903.0,13190.0
BraTS-GLI-00494-001,60,0.0814,1070,13140,1070.0,13140.0
BraTS-GLI-00494-001,61,0.097,1272,13117,1272.0,13117.0
BraTS-GLI-00494-001,62,0.1175,1550,13186,1550.0,13186.0
BraTS-GLI-00494-001,63,0.1341,1779,13268,1779.0,13268.0
BraTS-GLI-00494-001,64,0.1469,1975,13449,1975.0,13449.0
BraTS-GLI-00494-001,65,0.1568,2104,13416,2104.0,13416.0
BraTS-GLI-00494-001,66,0.1655,2217,13396,2217.0,13396.0
BraTS-GLI-00494-001,67,0.1725,2314,13414,2314.0,13414.0
BraTS-GLI-00494-001,68,0.1778,2397,13484,2397.0,13484.0
BraTS-GLI-00494-001,69,0.1838,2480,13496,2480.0,13496.0
BraTS-GLI-00494-001,70,0.1876,2543,13555,2543.0,13555.0
BraTS-GLI-00494-001,71,0.1913,2590,13538,2590.0,13538.0
BraTS-GLI-00494-001,72,0.1941,2640,13598,2640.0,13598.0
BraTS-GLI-00494-001,73,0.1961,2684,13687,2684.0,13687.0
BraTS-GLI-00494-001,74,0.1993,2736,13725,2736.0,13725.0
BraTS-GLI-00494-001,75,0.2022,2783,13763,2783.0,13763.0
BraTS-GLI-00494-001,76,0.2048,2821,13777,2821.0,13777.0
BraTS-GLI-00494-001,77,0.2076,2864,13794,2864.0,13794.0
BraTS-GLI-00494-001,78,0.21,2908,13849,2908.0,13849.0
BraTS-GLI-00494-001,79,0.1895,2640,13930,2640.0,13930.0
BraTS-GLI-00494-001,80,0.1855,2599,14009,2599.0,14009.0
BraTS-GLI-00494-001,81,0.1894,2657,14029,2657.0,14029.0
BraTS-GLI-00494-001,82,0.1997,2805,14048,2805.0,14048.0
BraTS-GLI-00494-001,83,0.2044,2875,14063,2875.0,14063.0
BraTS-GLI-00494-001,84,0.2052,2889,14080,2889.0,14080.0
BraTS-GLI-00494-001,85,0.2017,2854,14151,2854.0,14151.0
BraTS-GLI-00494-001,86,0.2011,2848,14161,2848.0,14161.0
BraTS-GLI-00494-001,87,0.198,2802,14152,2802.0,14152.0
BraTS-GLI-00494-001,88,0.1935,2737,14147,2737.0,14147.0
BraTS-GLI-00494-001,89,0.1884,2665,14149,2665.0,14149.0
BraTS-GLI-00494-001,90,0.1915,2692,14061,2692.0,14061.0
BraTS-GLI-00494-001,91,0.1869,2628,14062,2628.0,14062.0
BraTS-GLI-00494-001,92,0.186,2613,14046,2613.0,14046.0
BraTS-GLI-00494-001,93,0.1884,2623,13924,2623.0,13924.0
BraTS-GLI-00494-001,94,0.187,2585,13820,2585.0,13820.0
BraTS-GLI-00494-001,95,0.1804,2461,13642,2461.0,13642.0
BraTS-GLI-00494-001,96,0.1821,2426,13319,2426.0,13319.0
BraTS-GLI-00494-001,97,0.1839,2452,13336,2452.0,13336.0
BraTS-GLI-00494-001,98,0.1797,2383,13258,2383.0,13258.0
BraTS-GLI-00494-001,99,0.1728,2283,13215,2283.0,13215.0
BraTS-GLI-00494-001,100,0.1637,2130,13009,2130.0,13009.0
BraTS-GLI-00494-001,101,0.1616,2054,12714,2054.0,12714.0
BraTS-GLI-00494-001,102,0.1536,1904,12398,1904.0,12398.0
BraTS-GLI-00494-001,103,0.15,1846,12306,1846.0,12306.0
BraTS-GLI-00494-001,104,0.1461,1784,12213,1784.0,12213.0
BraTS-GLI-00494-001,105,0.1362,1615,11859,1615.0,11859.0
BraTS-GLI-00494-001,106,0.1221,1421,11639,1421.0,11639.0
BraTS-GLI-00494-001,107,0.1053,1171,11116,1171.0,11116.0
BraTS-GLI-00494-001,108,0.0884,969,10962,969.0,10962.0
BraTS-GLI-00494-001,109,0.0728,788,10829,788.0,10829.0
BraTS-GLI-00494-001,110,0.0543,561,10326,561.0,10326.0
BraTS-GLI-00494-001,111,0.0343,346,10080,346.0,10080.0
BraTS-GLI-00494-001,112,0.0174,167,9579,167.0,9579.0
BraTS-GLI-00494-001,113,0.0047,45,9525,45.0,9525.0
BraTS-GLI-00494-001,114,0.0008,8,9486,8.0,9486.0
BraTS-GLI-00494-001,115,0.0003,3,9107,3.0,9107.0
BraTS-GLI-00772-001,43,0.002,24,12265,24.0,12265.0
BraTS-GLI-00772-001,44,0.0084,105,12574,105.0,12574.0
BraTS-GLI-00772-001,45,0.016,206,12896,206.0,12896.0
BraTS-GLI-00772-001,46,0.0206,277,13464,277.0,13464.0
BraTS-GLI-00772-001,47,0.0284,395,13896,395.0,13896.0
BraTS-GLI-00772-001,48,0.0359,509,14190,509.0,14190.0
BraTS-GLI-00772-001,49,0.0431,619,14371,619.0,14371.0
BraTS-GLI-00772-001,50,0.0549,797,14528,797.0,14528.0
BraTS-GLI-00772-001,51,0.0589,867,14710,867.0,14710.0
BraTS-GLI-00772-001,52,0.0611,909,14887,909.0,14887.0
BraTS-GLI-00772-001,53,0.0618,930,15054,930.0,15054.0
BraTS-GLI-00772-001,54,0.0628,955,15202,955.0,15202.0
BraTS-GLI-00772-001,55,0.0639,984,15404,984.0,15404.0
BraTS-GLI-00772-001,56,0.0645,1008,15616,1008.0,15616.0
BraTS-GLI-00772-001,57,0.0653,1032,15795,1032.0,15795.0
BraTS-GLI-00772-001,58,0.0641,1028,16042,1028.0,16042.0
BraTS-GLI-00772-001,59,0.0641,1041,16249,1041.0,16249.0
BraTS-GLI-00772-001,60,0.0656,1076,16410,1076.0,16410.0
BraTS-GLI-00772-001,61,0.0673,1120,16646,1120.0,16646.0
BraTS-GLI-00772-001,62,0.0682,1147,16827,1147.0,16827.0
BraTS-GLI-00772-001,63,0.0681,1157,16987,1157.0,16987.0
BraTS-GLI-00772-001,64,0.0673,1152,17122,1152.0,17122.0
BraTS-GLI-00772-001,65,0.0669,1147,17155,1147.0,17155.0
BraTS-GLI-00772-001,66,0.0654,1126,17216,1126.0,17216.0
BraTS-GLI-00772-001,67,0.0638,1101,17244,1101.0,17244.0
BraTS-GLI-00772-001,68,0.0627,1083,17265,1083.0,17265.0
BraTS-GLI-00772-001,69,0.0611,1055,17279,1055.0,17279.0
BraTS-GLI-00772-001,70,0.0584,1010,17296,1010.0,17296.0
BraTS-GLI-00772-001,71,0.0558,966,17311,966.0,17311.0
BraTS-GLI-00772-001,72,0.0529,915,17292,915.0,17292.0
BraTS-GLI-00772-001,73,0.0475,821,17287,821.0,17287.0
BraTS-GLI-00772-001,74,0.0409,706,17278,706.0,17278.0
BraTS-GLI-00772-001,75,0.0343,591,17245,591.0,17245.0
BraTS-GLI-00772-001,76,0.0281,483,17212,483.0,17212.0
BraTS-GLI-00772-001,77,0.0232,399,17176,399.0,17176.0
BraTS-GLI-00772-001,78,0.0166,284,17116,284.0,17116.0
BraTS-GLI-00772-001,79,0.0074,127,17067,127.0,17067.0
BraTS-GLI-00772-001,80,0.0002,4,17013,4.0,17013.0
BraTS-GLI-01175-000,48,0.0008,9,10764,9.0,10764.0
BraTS-GLI-01175-000,49,0.0062,68,10894,68.0,10894.0
BraTS-GLI-01175-000,50,0.0106,117,11064,117.0,11064.0
BraTS-GLI-01175-000,51,0.0166,186,11210,186.0,11210.0
BraTS-GLI-01175-000,52,0.0207,235,11364,235.0,11364.0
BraTS-GLI-01175-000,53,0.0316,366,11567,366.0,11567.0
BraTS-GLI-01175-000,54,0.0457,538,11784,538.0,11784.0
BraTS-GLI-01175-000,55,0.0577,706,12241,706.0,12241.0
BraTS-GLI-01175-000,56,0.0744,922,12395,922.0,12395.0
BraTS-GLI-01175-000,57,0.0842,1070,12712,1070.0,12712.0
BraTS-GLI-01175-000,58,0.095,1243,13086,1243.0,13086.0
BraTS-GLI-01175-000,59,0.1178,1568,13316,1568.0,13316.0
BraTS-GLI-01175-000,60,0.1304,1754,13453,1754.0,13453.0
BraTS-GLI-01175-000,61,0.1375,1868,13581,1868.0,13581.0
BraTS-GLI-01175-000,62,0.1432,1966,13731,1966.0,13731.0
BraTS-GLI-01175-000,63,0.1458,2029,13916,2029.0,13916.0
BraTS-GLI-01175-000,64,0.1472,2082,14141,2082.0,14141.0
BraTS-GLI-01175-000,65,0.1466,2108,14376,2108.0,14376.0
BraTS-GLI-01175-000,66,0.1468,2132,14520,2132.0,14520.0
BraTS-GLI-01175-000,67,0.1484,2182,14705,2182.0,14705.0
BraTS-GLI-01175-000,68,0.151,2249,14893,2249.0,14893.0
BraTS-GLI-01175-000,69,0.1524,2298,15078,2298.0,15078.0
BraTS-GLI-01175-000,70,0.1548,2357,15225,2357.0,15225.0
BraTS-GLI-01175-000,71,0.1563,2395,15320,2395.0,15320.0
BraTS-GLI-01175-000,72,0.1566,2416,15423,2416.0,15423.0
BraTS-GLI-01175-000,73,0.1584,2454,15490,2454.0,15490.0
BraTS-GLI-01175-000,74,0.161,2505,15556,2505.0,15556.0
BraTS-GLI-01175-000,75,0.1637,2552,15592,2552.0,15592.0
BraTS-GLI-01175-000,76,0.1667,2600,15601,2600.0,15601.0
BraTS-GLI-01175-000,77,0.169,2637,15605,2637.0,15605.0
BraTS-GLI-01175-000,78,0.1736,2709,15603,2709.0,15603.0
BraTS-GLI-01175-000,79,0.1821,2837,15582,2837.0,15582.0
BraTS-GLI-01175-000,80,0.192,2990,15570,2990.0,15570.0
BraTS-GLI-01175-000,81,0.2003,3114,15548,3114.0,15548.0
BraTS-GLI-01175-000,82,0.2134,3312,15522,3312.0,15522.0
BraTS-GLI-01175-000,83,0.2201,3411,15499,3411.0,15499.0
BraTS-GLI-01175-000,84,0.2255,3491,15483,3491.0,15483.0
BraTS-GLI-01175-000,85,0.2288,3530,15430,3530.0,15430.0
BraTS-GLI-01175-000,86,0.2335,3592,15384,3592.0,15384.0
BraTS-GLI-01175-000,87,0.2369,3636,15346,3636.0,15346.0
BraTS-GLI-01175-000,88,0.2321,3553,15308,3553.0,15308.0
BraTS-GLI-01175-000,89,0.2289,3496,15274,3496.0,15274.0
BraTS-GLI-01175-000,90,0.2274,3463,15227,3463.0,15227.0
BraTS-GLI-01175-000,91,0.2243,3402,15167,3402.0,15167.0
BraTS-GLI-01175-000,92,0.2293,3457,15077,3457.0,15077.0
BraTS-GLI-01175-000,93,0.2309,3463,15000,3463.0,15000.0
BraTS-GLI-01175-000,94,0.232,3462,14923,3462.0,14923.0
BraTS-GLI-01175-000,95,0.2345,3476,14824,3476.0,14824.0
BraTS-GLI-01175-000,96,0.2356,3466,14710,3466.0,14710.0
BraTS-GLI-01175-000,97,0.2363,3455,14621,3455.0,14621.0
BraTS-GLI-01175-000,98,0.239,3468,14511,3468.0,14511.0
BraTS-GLI-01175-000,99,0.2413,3473,14395,3473.0,14395.0
BraTS-GLI-01175-000,100,0.2422,3444,14220,3444.0,14220.0
BraTS-GLI-01175-000,101,0.2427,3398,14003,3398.0,14003.0
BraTS-GLI-01175-000,102,0.2393,3311,13839,3311.0,13839.0
BraTS-GLI-01175-000,103,0.2326,3184,13691,3184.0,13691.0
BraTS-GLI-01175-000,104,0.2273,3075,13531,3075.0,13531.0
BraTS-GLI-01175-000,105,0.225,3009,13371,3009.0,13371.0
BraTS-GLI-01175-000,106,0.224,2947,13155,2947.0,13155.0
BraTS-GLI-01175-000,107,0.2233,2894,12959,2894.0,12959.0
BraTS-GLI-01175-000,108,0.222,2832,12754,2832.0,12754.0
BraTS-GLI-01175-000,109,0.2183,2731,12511,2731.0,12511.0
BraTS-GLI-01175-000,110,0.2141,2629,12279,2629.0,12279.0
BraTS-GLI-01175-000,111,0.2099,2533,12068,2533.0,12068.0
BraTS-GLI-01175-000,112,0.2084,2447,11740,2447.0,11740.0
BraTS-GLI-01175-000,113,0.2035,2344,11518,2344.0,11518.0
BraTS-GLI-01175-000,114,0.198,2237,11296,2237.0,11296.0
BraTS-GLI-01175-000,115,0.1894,2085,11011,2085.0,11011.0
BraTS-GLI-01062-000,64,0.0039,57,14665,57.0,14665.0
BraTS-GLI-01062-000,65,0.0066,97,14808,97.0,14808.0
BraTS-GLI-01062-000,66,0.007,105,14975,105.0,14975.0
